filepath,filename,actor,gender,emotion_code,emotion,intensity,statement,repetition,modality,vocal_channel,duration_sec,label_encoded
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-01-01-08.wav,03-01-05-02-01-01-08.wav,8,female,5,angry,strong,1,1,audio,speech,3.971,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-01-02-08.wav,03-01-05-02-01-02-08.wav,8,female,5,angry,strong,1,2,audio,speech,3.77,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-02-01-08.wav,03-01-05-02-02-01-08.wav,8,female,5,angry,strong,2,1,audio,speech,3.604,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-05-02-02-02-08.wav,03-01-05-02-02-02-08.wav,8,female,5,angry,strong,2,2,audio,speech,3.637,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-01-01-08.wav,03-01-06-01-01-01-08.wav,8,female,6,fearful,normal,1,1,audio,speech,3.971,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-01-02-08.wav,03-01-06-01-01-02-08.wav,8,female,6,fearful,normal,1,2,audio,speech,3.67,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-02-01-08.wav,03-01-06-01-02-01-08.wav,8,female,6,fearful,normal,2,1,audio,speech,3.77,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-01-02-02-08.wav,03-01-06-01-02-02-08.wav,8,female,6,fearful,normal,2,2,audio,speech,3.67,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-01-01-08.wav,03-01-06-02-01-01-08.wav,8,female,6,fearful,strong,1,1,audio,speech,3.971,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-01-02-08.wav,03-01-06-02-01-02-08.wav,8,female,6,fearful,strong,1,2,audio,speech,3.904,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-02-01-08.wav,03-01-06-02-02-01-08.wav,8,female,6,fearful,strong,2,1,audio,speech,3.871,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-06-02-02-02-08.wav,03-01-06-02-02-02-08.wav,8,female,6,fearful,strong,2,2,audio,speech,3.937,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-01-01-08.wav,03-01-07-01-01-01-08.wav,8,female,7,disgust,normal,1,1,audio,speech,3.904,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-01-02-08.wav,03-01-07-01-01-02-08.wav,8,female,7,disgust,normal,1,2,audio,speech,3.67,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-02-01-08.wav,03-01-07-01-02-01-08.wav,8,female,7,disgust,normal,2,1,audio,speech,3.937,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-01-02-02-08.wav,03-01-07-01-02-02-08.wav,8,female,7,disgust,normal,2,2,audio,speech,3.837,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-01-01-08.wav,03-01-07-02-01-01-08.wav,8,female,7,disgust,strong,1,1,audio,speech,4.071,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-01-02-08.wav,03-01-07-02-01-02-08.wav,8,female,7,disgust,strong,1,2,audio,speech,3.77,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-02-01-08.wav,03-01-07-02-02-01-08.wav,8,female,7,disgust,strong,2,1,audio,speech,3.737,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-07-02-02-02-08.wav,03-01-07-02-02-02-08.wav,8,female,7,disgust,strong,2,2,audio,speech,3.871,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-01-01-08.wav,03-01-08-01-01-01-08.wav,8,female,8,surprised,normal,1,1,audio,speech,3.704,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-01-02-08.wav,03-01-08-01-01-02-08.wav,8,female,8,surprised,normal,1,2,audio,speech,3.804,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-02-01-08.wav,03-01-08-01-02-01-08.wav,8,female,8,surprised,normal,2,1,audio,speech,3.77,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-01-02-02-08.wav,03-01-08-01-02-02-08.wav,8,female,8,surprised,normal,2,2,audio,speech,3.537,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-01-01-08.wav,03-01-08-02-01-01-08.wav,8,female,8,surprised,strong,1,1,audio,speech,3.837,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-01-02-08.wav,03-01-08-02-01-02-08.wav,8,female,8,surprised,strong,1,2,audio,speech,3.704,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-02-01-08.wav,03-01-08-02-02-01-08.wav,8,female,8,surprised,strong,2,1,audio,speech,3.804,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_08\03-01-08-02-02-02-08.wav,03-01-08-02-02-02-08.wav,8,female,8,surprised,strong,2,2,audio,speech,3.871,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-01-01-09.wav,03-01-01-01-01-01-09.wav,9,male,1,neutral,normal,1,1,audio,speech,3.27,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-01-02-09.wav,03-01-01-01-01-02-09.wav,9,male,1,neutral,normal,1,2,audio,speech,3.203,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-02-01-09.wav,03-01-01-01-02-01-09.wav,9,male,1,neutral,normal,2,1,audio,speech,3.337,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-01-01-02-02-09.wav,03-01-01-01-02-02-09.wav,9,male,1,neutral,normal,2,2,audio,speech,3.237,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-01-01-09.wav,03-01-02-01-01-01-09.wav,9,male,2,calm,normal,1,1,audio,speech,3.337,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-01-02-09.wav,03-01-02-01-01-02-09.wav,9,male,2,calm,normal,1,2,audio,speech,3.337,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-02-01-09.wav,03-01-02-01-02-01-09.wav,9,male,2,calm,normal,2,1,audio,speech,3.47,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-01-02-02-09.wav,03-01-02-01-02-02-09.wav,9,male,2,calm,normal,2,2,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-01-01-09.wav,03-01-02-02-01-01-09.wav,9,male,2,calm,strong,1,1,audio,speech,3.337,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-01-02-09.wav,03-01-02-02-01-02-09.wav,9,male,2,calm,strong,1,2,audio,speech,3.437,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-02-01-09.wav,03-01-02-02-02-01-09.wav,9,male,2,calm,strong,2,1,audio,speech,3.804,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-02-02-02-02-09.wav,03-01-02-02-02-02-09.wav,9,male,2,calm,strong,2,2,audio,speech,3.637,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-01-01-09.wav,03-01-03-01-01-01-09.wav,9,male,3,happy,normal,1,1,audio,speech,3.337,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-01-02-09.wav,03-01-03-01-01-02-09.wav,9,male,3,happy,normal,1,2,audio,speech,3.537,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-02-01-09.wav,03-01-03-01-02-01-09.wav,9,male,3,happy,normal,2,1,audio,speech,3.303,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-01-02-02-09.wav,03-01-03-01-02-02-09.wav,9,male,3,happy,normal,2,2,audio,speech,3.47,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-01-01-09.wav,03-01-03-02-01-01-09.wav,9,male,3,happy,strong,1,1,audio,speech,3.77,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-01-02-09.wav,03-01-03-02-01-02-09.wav,9,male,3,happy,strong,1,2,audio,speech,4.171,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-02-01-09.wav,03-01-03-02-02-01-09.wav,9,male,3,happy,strong,2,1,audio,speech,3.57,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-03-02-02-02-09.wav,03-01-03-02-02-02-09.wav,9,male,3,happy,strong,2,2,audio,speech,3.57,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-01-01-09.wav,03-01-04-01-01-01-09.wav,9,male,4,sad,normal,1,1,audio,speech,3.27,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-01-02-09.wav,03-01-04-01-01-02-09.wav,9,male,4,sad,normal,1,2,audio,speech,3.437,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-02-01-09.wav,03-01-04-01-02-01-09.wav,9,male,4,sad,normal,2,1,audio,speech,3.403,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-01-02-02-09.wav,03-01-04-01-02-02-09.wav,9,male,4,sad,normal,2,2,audio,speech,3.403,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-01-01-09.wav,03-01-04-02-01-01-09.wav,9,male,4,sad,strong,1,1,audio,speech,3.937,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-01-02-09.wav,03-01-04-02-01-02-09.wav,9,male,4,sad,strong,1,2,audio,speech,3.904,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-02-01-09.wav,03-01-04-02-02-01-09.wav,9,male,4,sad,strong,2,1,audio,speech,3.637,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-04-02-02-02-09.wav,03-01-04-02-02-02-09.wav,9,male,4,sad,strong,2,2,audio,speech,3.871,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-01-01-09.wav,03-01-05-01-01-01-09.wav,9,male,5,angry,normal,1,1,audio,speech,3.57,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-01-02-09.wav,03-01-05-01-01-02-09.wav,9,male,5,angry,normal,1,2,audio,speech,3.57,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-02-01-09.wav,03-01-05-01-02-01-09.wav,9,male,5,angry,normal,2,1,audio,speech,3.737,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-01-02-02-09.wav,03-01-05-01-02-02-09.wav,9,male,5,angry,normal,2,2,audio,speech,3.537,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-01-01-09.wav,03-01-05-02-01-01-09.wav,9,male,5,angry,strong,1,1,audio,speech,3.804,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-01-02-09.wav,03-01-05-02-01-02-09.wav,9,male,5,angry,strong,1,2,audio,speech,3.77,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-02-01-09.wav,03-01-05-02-02-01-09.wav,9,male,5,angry,strong,2,1,audio,speech,4.371,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-05-02-02-02-09.wav,03-01-05-02-02-02-09.wav,9,male,5,angry,strong,2,2,audio,speech,3.971,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-01-01-09.wav,03-01-06-01-01-01-09.wav,9,male,6,fearful,normal,1,1,audio,speech,3.17,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-01-02-09.wav,03-01-06-01-01-02-09.wav,9,male,6,fearful,normal,1,2,audio,speech,3.17,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-02-01-09.wav,03-01-06-01-02-01-09.wav,9,male,6,fearful,normal,2,1,audio,speech,3.136,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-01-02-02-09.wav,03-01-06-01-02-02-09.wav,9,male,6,fearful,normal,2,2,audio,speech,3.136,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-01-01-09.wav,03-01-06-02-01-01-09.wav,9,male,6,fearful,strong,1,1,audio,speech,3.237,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-01-02-09.wav,03-01-06-02-01-02-09.wav,9,male,6,fearful,strong,1,2,audio,speech,3.27,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-02-01-09.wav,03-01-06-02-02-01-09.wav,9,male,6,fearful,strong,2,1,audio,speech,3.237,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-06-02-02-02-09.wav,03-01-06-02-02-02-09.wav,9,male,6,fearful,strong,2,2,audio,speech,3.237,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-01-01-01-09.wav,03-01-07-01-01-01-09.wav,9,male,7,disgust,normal,1,1,audio,speech,3.403,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-01-01-02-09.wav,03-01-07-01-01-02-09.wav,9,male,7,disgust,normal,1,2,audio,speech,3.503,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-01-02-01-09.wav,03-01-07-01-02-01-09.wav,9,male,7,disgust,normal,2,1,audio,speech,3.47,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-01-02-02-09.wav,03-01-07-01-02-02-09.wav,9,male,7,disgust,normal,2,2,audio,speech,3.403,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-01-01-09.wav,03-01-07-02-01-01-09.wav,9,male,7,disgust,strong,1,1,audio,speech,3.637,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-01-02-09.wav,03-01-07-02-01-02-09.wav,9,male,7,disgust,strong,1,2,audio,speech,3.537,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-02-01-09.wav,03-01-07-02-02-01-09.wav,9,male,7,disgust,strong,2,1,audio,speech,3.57,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-07-02-02-02-09.wav,03-01-07-02-02-02-09.wav,9,male,7,disgust,strong,2,2,audio,speech,3.604,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-01-01-09.wav,03-01-08-01-01-01-09.wav,9,male,8,surprised,normal,1,1,audio,speech,3.07,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-01-02-09.wav,03-01-08-01-01-02-09.wav,9,male,8,surprised,normal,1,2,audio,speech,3.337,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-02-01-09.wav,03-01-08-01-02-01-09.wav,9,male,8,surprised,normal,2,1,audio,speech,3.437,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-01-02-02-09.wav,03-01-08-01-02-02-09.wav,9,male,8,surprised,normal,2,2,audio,speech,3.437,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-01-01-09.wav,03-01-08-02-01-01-09.wav,9,male,8,surprised,strong,1,1,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-01-02-09.wav,03-01-08-02-01-02-09.wav,9,male,8,surprised,strong,1,2,audio,speech,3.27,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-02-01-09.wav,03-01-08-02-02-01-09.wav,9,male,8,surprised,strong,2,1,audio,speech,3.403,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_09\03-01-08-02-02-02-09.wav,03-01-08-02-02-02-09.wav,9,male,8,surprised,strong,2,2,audio,speech,3.437,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-01-01-01-01-10.wav,03-01-01-01-01-01-10.wav,10,female,1,neutral,normal,1,1,audio,speech,3.537,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-01-01-01-02-10.wav,03-01-01-01-01-02-10.wav,10,female,1,neutral,normal,1,2,audio,speech,3.837,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-01-01-02-01-10.wav,03-01-01-01-02-01-10.wav,10,female,1,neutral,normal,2,1,audio,speech,3.737,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-01-01-02-02-10.wav,03-01-01-01-02-02-10.wav,10,female,1,neutral,normal,2,2,audio,speech,3.67,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-01-01-01-10.wav,03-01-02-01-01-01-10.wav,10,female,2,calm,normal,1,1,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-01-01-02-10.wav,03-01-02-01-01-02-10.wav,10,female,2,calm,normal,1,2,audio,speech,3.604,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-01-02-01-10.wav,03-01-02-01-02-01-10.wav,10,female,2,calm,normal,2,1,audio,speech,3.637,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-01-02-02-10.wav,03-01-02-01-02-02-10.wav,10,female,2,calm,normal,2,2,audio,speech,3.704,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-02-01-01-10.wav,03-01-02-02-01-01-10.wav,10,female,2,calm,strong,1,1,audio,speech,3.737,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-02-01-02-10.wav,03-01-02-02-01-02-10.wav,10,female,2,calm,strong,1,2,audio,speech,3.737,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-02-02-01-10.wav,03-01-02-02-02-01-10.wav,10,female,2,calm,strong,2,1,audio,speech,3.804,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-02-02-02-02-10.wav,03-01-02-02-02-02-10.wav,10,female,2,calm,strong,2,2,audio,speech,3.837,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-01-01-01-10.wav,03-01-03-01-01-01-10.wav,10,female,3,happy,normal,1,1,audio,speech,3.503,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-01-01-02-10.wav,03-01-03-01-01-02-10.wav,10,female,3,happy,normal,1,2,audio,speech,3.47,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-01-02-01-10.wav,03-01-03-01-02-01-10.wav,10,female,3,happy,normal,2,1,audio,speech,3.303,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-01-02-02-10.wav,03-01-03-01-02-02-10.wav,10,female,3,happy,normal,2,2,audio,speech,3.337,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-01-01-10.wav,03-01-03-02-01-01-10.wav,10,female,3,happy,strong,1,1,audio,speech,3.837,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-01-02-10.wav,03-01-03-02-01-02-10.wav,10,female,3,happy,strong,1,2,audio,speech,3.503,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-02-01-10.wav,03-01-03-02-02-01-10.wav,10,female,3,happy,strong,2,1,audio,speech,3.737,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-03-02-02-02-10.wav,03-01-03-02-02-02-10.wav,10,female,3,happy,strong,2,2,audio,speech,3.971,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-01-01-01-10.wav,03-01-04-01-01-01-10.wav,10,female,4,sad,normal,1,1,audio,speech,3.303,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-01-01-02-10.wav,03-01-04-01-01-02-10.wav,10,female,4,sad,normal,1,2,audio,speech,3.47,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-01-02-01-10.wav,03-01-04-01-02-01-10.wav,10,female,4,sad,normal,2,1,audio,speech,3.537,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-01-02-02-10.wav,03-01-04-01-02-02-10.wav,10,female,4,sad,normal,2,2,audio,speech,3.804,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-01-01-10.wav,03-01-04-02-01-01-10.wav,10,female,4,sad,strong,1,1,audio,speech,3.503,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-01-02-10.wav,03-01-04-02-01-02-10.wav,10,female,4,sad,strong,1,2,audio,speech,3.57,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-02-01-10.wav,03-01-04-02-02-01-10.wav,10,female,4,sad,strong,2,1,audio,speech,3.67,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-04-02-02-02-10.wav,03-01-04-02-02-02-10.wav,10,female,4,sad,strong,2,2,audio,speech,3.57,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-05-01-01-01-10.wav,03-01-05-01-01-01-10.wav,10,female,5,angry,normal,1,1,audio,speech,3.904,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-05-01-01-02-10.wav,03-01-05-01-01-02-10.wav,10,female,5,angry,normal,1,2,audio,speech,4.004,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_10\03-01-05-01-02-01-10.wav,03-01-05-01-02-01-10.wav,10,female,5,angry,normal,2,1,audio,speech,4.104,4
